2024-06-13 09:00:20,271 - INFO - 2024-06-13 09:00:01 LINKUSDT Short Holding
2024-06-13 09:00:21,047 - INFO - 2024-06-13 09:00:01 TRXUSDT
Trade_Act = [0.38137034 0.3212415  0.29738823]
Long_Act = [0.5125006  0.48749942]
Short_Act = [0.52207565 0.47792438]
2024-06-13 09:00:21,141 - INFO - 2024-06-13 09:00:01 TRXUSDT STAY
2024-06-13 09:00:21,276 - INFO - 2024-06-13 09:00:01 TRXUSDT
Trade_Act = [0.38137034 0.3212415  0.29738823]
Long_Act = [0.5125006  0.48749942]
Short_Act = [0.52207565 0.47792438]
2024-06-13 09:00:21,369 - INFO - 2024-06-13 09:00:01 TRXUSDT STAY
2024-06-13 09:00:21,569 - INFO - 2024-06-13 09:00:01 MATICUSDT
Trade_Act = [0.39502984 0.29424155 0.31072858]
Long_Act = [0.774691   0.22530903]
Short_Act = [0.539001   0.46099907]
2024-06-13 09:00:21,663 - INFO - 2024-06-13 09:00:01 MATICUSDT STAY
2024-06-13 09:00:21,809 - INFO - 2024-06-13 09:00:01 MATICUSDT
Trade_Act = [0.39502984 0.29424155 0.31072858]
Long_Act = [0.774691   0.22530903]
Short_Act = [0.539001   0.46099907]
2024-06-13 09:00:21,903 - INFO - 2024-06-13 09:00:01 MATICUSDT STAY
2024-06-13 09:00:22,085 - INFO - 2024-06-13 09:00:01 BCHUSDT
Trade_Act = [0.86132836 0.05524696 0.08342469]
Long_Act = [0.22039232 0.7796077 ]
Short_Act = [0.4742496 0.5257504]
2024-06-13 09:00:22,175 - INFO - 2024-06-13 09:00:01 BCHUSDT STAY
2024-06-13 09:00:22,315 - INFO - 2024-06-13 09:00:01 BCHUSDT
Trade_Act = [0.86132836 0.05524696 0.08342469]
Long_Act = [0.22039232 0.7796077 ]
Short_Act = [0.4742496 0.5257504]
2024-06-13 09:00:22,414 - INFO - 2024-06-13 09:00:01 BCHUSDT STAY
2024-06-13 09:00:22,705 - INFO - 2024-06-13 09:00:01 ICPUSDT
Trade_Act = [0.98481536 0.00580995 0.00937469]
Long_Act = [0.7493494  0.25065055]
Short_Act = [0.46236622 0.53763384]
